id,student,task,solved,start,end,time_spent
3071,8908,19,True,2018-01-25T08:07:47.464364Z,2018-01-25T08:10:47.943254Z,180
3116,8903,49,True,2018-01-25T08:09:00.594411Z,2018-01-25T08:09:29.129646Z,28
3138,8902,14,True,2018-01-25T08:09:36.735054Z,2018-01-25T08:09:56.565401Z,19
3083,8886,25,True,2018-01-25T08:08:01.562658Z,2018-01-25T08:08:14.237168Z,12
3150,8894,79,True,2018-01-25T08:09:46.416977Z,2018-01-25T08:11:58.834021Z,132
3079,8881,14,True,2018-01-25T08:07:52.992418Z,2018-01-25T08:08:30.677546Z,37
3162,8902,6,True,2018-01-25T08:10:09.351946Z,2018-01-25T08:12:22.175868Z,132
3144,8866,79,True,2018-01-25T08:09:41.165973Z,2018-01-25T08:10:45.485156Z,64
3066,8899,6,True,2018-01-25T08:07:39.359346Z,2018-01-25T08:09:16.920621Z,97
3106,8869,67,True,2018-01-25T08:08:44.483537Z,2018-01-25T08:09:03.860174Z,19
3102,8881,8,True,2018-01-25T08:08:39.072238Z,2018-01-25T08:08:57.589311Z,18
3087,8890,44,True,2018-01-25T08:08:10.977124Z,2018-01-25T08:08:32.014255Z,21
3090,8916,67,True,2018-01-25T08:08:18.099775Z,2018-01-25T08:08:42.269978Z,24
3127,8931,8,True,2018-01-25T08:09:19.128728Z,2018-01-25T08:10:15.892556Z,56
3061,8906,12,True,2018-01-25T08:07:33.654871Z,2018-01-25T08:08:16.093568Z,42
3062,8897,14,True,2018-01-25T08:07:35.860002Z,2018-01-25T08:08:04.981761Z,29
3081,8946,44,True,2018-01-25T08:07:54.720444Z,2018-01-25T08:10:19.300527Z,144
3131,8889,6,True,2018-01-25T08:09:24.863335Z,2018-01-25T08:10:48.725800Z,83
3126,8894,86,True,2018-01-25T08:09:17.599176Z,2018-01-25T08:09:36.754438Z,19
3056,8871,66,True,2018-01-25T08:07:24.762979Z,2018-01-25T08:07:55.067166Z,30
3045,8940,49,True,2018-01-25T08:07:12.910422Z,2018-01-25T08:08:17.914531Z,65
3054,8894,67,True,2018-01-25T08:07:22.527437Z,2018-01-25T08:09:10.858590Z,108
3075,8903,31,True,2018-01-25T08:07:49.395582Z,2018-01-25T08:08:52.089522Z,62
3058,8877,8,True,2018-01-25T08:07:26.828056Z,2018-01-25T08:07:56.458738Z,29
3002,8902,79,True,2018-01-25T08:06:19.866614Z,2018-01-25T08:08:20.115388Z,120
3122,8896,10,False,2018-01-25T08:09:11.164005Z,2018-01-25T08:09:11.164030Z,0
3050,8873,6,True,2018-01-25T08:07:18.096415Z,2018-01-25T08:08:52.613588Z,94
3154,8903,8,True,2018-01-25T08:09:47.629266Z,2018-01-25T08:10:16.121086Z,28
3065,8904,23,True,2018-01-25T08:07:38.295517Z,2018-01-25T08:09:41.695332Z,123
3118,8934,66,True,2018-01-25T08:09:05.768566Z,2018-01-25T08:19:07.897529Z,602
3052,8926,49,True,2018-01-25T08:07:20.079791Z,2018-01-25T08:08:20.468651Z,60
3117,8888,26,True,2018-01-25T08:09:01.486853Z,2018-01-25T08:09:17.660004Z,16
3133,8886,86,True,2018-01-25T08:09:30.017699Z,2018-01-25T08:09:53.283904Z,23
3093,8886,26,True,2018-01-25T08:08:26.038820Z,2018-01-25T08:08:34.822097Z,8
3134,8869,14,True,2018-01-25T08:09:31.815820Z,2018-01-25T08:10:01.047812Z,29
3119,8881,10,True,2018-01-25T08:09:06.873722Z,2018-01-25T08:09:18.321463Z,11
3128,8905,51,True,2018-01-25T08:09:19.569440Z,2018-01-25T08:09:26.976821Z,7
3160,8874,11,True,2018-01-25T08:10:01.717972Z,2018-01-25T08:12:08.129259Z,126
3101,8906,10,True,2018-01-25T08:08:32.687915Z,2018-01-25T08:08:44.579700Z,11
3078,8883,11,True,2018-01-25T08:07:52.650930Z,2018-01-25T08:08:21.013401Z,28
3146,8920,2,True,2018-01-25T08:09:42.956776Z,2018-01-25T08:10:21.952339Z,38
3060,8910,66,True,2018-01-25T08:07:29.687813Z,2018-01-25T08:44:36.950688Z,2227
3076,8930,66,True,2018-01-25T08:07:49.410473Z,2018-01-25T08:08:23.319307Z,33
3055,8931,67,True,2018-01-25T08:07:24.496254Z,2018-01-25T08:09:06.087021Z,101
3105,8949,2,True,2018-01-25T08:08:42.806207Z,2018-01-25T08:35:51.090373Z,1628
3123,8867,14,True,2018-01-25T08:09:13.461310Z,2018-01-25T08:09:30.221565Z,16
3124,8866,2,True,2018-01-25T08:09:14.538762Z,2018-01-25T08:09:34.535374Z,19
3152,8885,26,True,2018-01-25T08:09:47.234050Z,2018-01-25T08:10:16.564810Z,29
3098,8867,10,True,2018-01-25T08:08:30.197624Z,2018-01-25T08:08:47.939669Z,17
3091,8882,6,True,2018-01-25T08:08:21.301127Z,2018-01-25T08:11:58.947392Z,217
3100,8930,49,True,2018-01-25T08:08:31.789836Z,2018-01-25T08:08:55.017760Z,23
3108,8886,31,True,2018-01-25T08:08:46.471259Z,2018-01-25T08:09:07.011714Z,20
3067,8879,79,True,2018-01-25T08:07:40.429925Z,2018-01-25T08:09:23.869771Z,103
3095,8883,71,True,2018-01-25T08:08:28.432310Z,2018-01-25T08:09:24.105901Z,55
3137,8879,49,True,2018-01-25T08:09:33.816600Z,2018-01-25T08:09:45.837832Z,12
3121,8885,8,True,2018-01-25T08:09:11.017127Z,2018-01-25T08:09:42.245658Z,31
3035,8936,26,True,2018-01-25T08:07:03.066277Z,2018-01-25T09:22:37.808480Z,4534
3094,8902,8,True,2018-01-25T08:08:26.092908Z,2018-01-25T08:09:20.307207Z,54
3141,8938,86,True,2018-01-25T08:09:38.297113Z,2018-01-25T08:10:26.000965Z,47
3109,8884,6,True,2018-01-25T08:08:46.990748Z,2018-01-25T08:09:58.307872Z,71
3074,8870,6,True,2018-01-25T08:07:48.689614Z,2018-01-25T08:11:32.624267Z,223
3096,8875,46,True,2018-01-25T08:08:28.668352Z,2018-01-25T08:09:38.699821Z,70
3082,8891,18,True,2018-01-25T08:07:57.693163Z,2018-01-25T08:14:04.236629Z,366
3114,8873,8,True,2018-01-25T08:08:59.603830Z,2018-01-25T08:09:27.882028Z,28
3113,8921,2,True,2018-01-25T08:08:57.363341Z,2018-01-25T08:41:53.171220Z,1975
3110,8916,8,True,2018-01-25T08:08:50.666425Z,2018-01-25T08:10:55.479303Z,124
3063,8872,2,True,2018-01-25T08:07:36.611472Z,2018-01-25T08:09:39.437042Z,122
3132,8909,10,True,2018-01-25T08:09:28.451818Z,2018-01-25T08:09:42.666317Z,14
3120,8874,70,True,2018-01-25T08:09:10.019348Z,2018-01-25T08:09:50.234051Z,40
3115,8930,79,True,2018-01-25T08:08:59.732368Z,2018-01-25T08:13:12.223215Z,252
3084,8877,76,True,2018-01-25T08:08:03.082571Z,2018-01-25T08:09:58.427054Z,115
3149,8875,84,True,2018-01-25T08:09:46.337524Z,2018-01-25T08:11:29.074206Z,102
3129,8915,49,True,2018-01-25T08:09:19.907668Z,2018-01-25T08:10:05.473376Z,45
3157,8871,67,True,2018-01-25T08:09:51.982214Z,2018-01-25T08:09:59.915868Z,7
3147,8867,25,True,2018-01-25T08:09:44.246973Z,2018-01-25T08:09:52.912378Z,8
3097,8926,86,True,2018-01-25T08:08:29.134350Z,2018-01-25T08:11:13.917390Z,164
2950,8911,66,True,2018-01-25T08:05:18.663869Z,2018-01-25T08:10:43.479263Z,324
3088,8868,79,True,2018-01-25T08:08:14.474353Z,2018-01-25T08:10:06.166363Z,111
3085,8941,31,True,2018-01-25T08:08:06.327927Z,2018-01-25T08:10:08.621191Z,122
3155,8935,25,True,2018-01-25T08:09:49.600136Z,2018-01-25T08:10:01.762302Z,12
3086,8878,6,True,2018-01-25T08:08:09.663966Z,2018-01-25T08:11:29.162309Z,199
3139,8936,2,True,2018-01-25T08:09:37.508788Z,2018-01-25T08:10:00.091750Z,22
3135,8934,44,True,2018-01-25T08:09:32.069420Z,2018-01-25T08:16:33.397896Z,421
3136,8876,25,True,2018-01-25T08:09:32.531261Z,2018-01-25T08:11:28.399101Z,115
3111,8940,66,True,2018-01-25T08:08:50.727292Z,2018-01-25T08:12:07.240973Z,196
3151,8904,10,True,2018-01-25T08:09:47.190501Z,2018-01-25T08:10:01.349693Z,14
3125,8901,6,True,2018-01-25T08:09:15.361868Z,2018-01-25T09:13:02.989987Z,3827
3051,8942,2,True,2018-01-25T08:07:19.482542Z,2018-01-25T08:30:15.644832Z,1376
3158,8876,14,True,2018-01-25T08:09:57.605798Z,2018-01-25T08:10:09.941918Z,12
3148,8873,57,True,2018-01-25T08:09:45.185989Z,2018-01-25T08:12:27.650303Z,162
3089,8907,19,True,2018-01-25T08:08:17.345338Z,2018-01-25T08:11:40.599641Z,203
3140,8905,79,True,2018-01-25T08:09:37.850497Z,2018-01-25T08:12:17.713239Z,159
3107,8924,49,True,2018-01-25T08:08:45.827306Z,2018-01-25T08:14:47.267950Z,361
3059,8887,6,True,2018-01-25T08:07:27.194197Z,2018-01-25T08:14:43.032062Z,435
3112,8906,23,True,2018-01-25T08:08:52.302977Z,2018-01-25T08:10:32.743607Z,100
3163,8899,1,True,2018-01-25T08:10:12.016801Z,2018-01-25T08:11:18.726046Z,66
3130,8881,11,True,2018-01-25T08:09:24.665084Z,2018-01-25T08:10:12.753440Z,48
3143,8890,23,True,2018-01-25T08:09:39.646533Z,2018-01-25T08:13:34.618575Z,234
3161,8929,14,True,2018-01-25T08:10:06.401844Z,2018-01-25T08:17:14.948176Z,428
3159,8909,19,True,2018-01-25T08:09:59.594002Z,2018-01-25T08:13:38.103726Z,218
3104,8918,2,True,2018-01-25T08:08:40.637357Z,2018-01-25T08:27:32.096849Z,1131
3069,8919,66,True,2018-01-25T08:07:41.267762Z,2018-01-25T08:40:16.802251Z,1955
3092,8929,51,True,2018-01-25T08:08:25.130040Z,2018-01-25T08:19:16.621965Z,651
3142,8924,2,True,2018-01-25T08:09:39.642633Z,2018-01-25T08:10:19.354590Z,39
3231,8876,26,True,2018-01-25T08:11:40.413846Z,2018-01-25T08:11:54.382399Z,13
3248,8898,10,True,2018-01-25T08:12:06.538678Z,2018-01-25T08:12:20.126687Z,13
3171,8917,26,True,2018-01-25T08:10:26.784229Z,2018-01-25T08:10:56.029707Z,29
3195,8896,26,True,2018-01-25T08:10:43.941853Z,2018-01-25T08:10:56.086990Z,12
3164,8884,31,True,2018-01-25T08:10:15.236552Z,2018-01-25T08:10:29.054929Z,13
3236,8867,51,True,2018-01-25T08:11:45.256839Z,2018-01-25T08:11:49.530212Z,4
3165,8877,13,True,2018-01-25T08:10:16.452081Z,2018-01-25T08:11:31.304173Z,74
3167,8896,2,True,2018-01-25T08:10:20.659657Z,2018-01-25T08:10:33.241041Z,12
3166,8886,44,True,2018-01-25T08:10:19.584071Z,2018-01-25T08:10:34.208949Z,14
3168,8936,51,True,2018-01-25T08:10:20.986378Z,2018-01-25T08:10:34.810974Z,13
3204,8886,49,True,2018-01-25T08:11:01.233993Z,2018-01-25T08:11:44.137468Z,42
3269,8888,49,True,2018-01-25T08:12:23.486071Z,2018-01-25T08:12:53.667899Z,30
3169,8945,25,True,2018-01-25T08:10:22.854842Z,2018-01-25T08:10:38.121351Z,15
3215,8931,49,True,2018-01-25T08:11:13.714855Z,2018-01-25T08:11:32.301302Z,18
3219,8932,66,True,2018-01-25T08:11:21.442026Z,2018-01-25T08:12:10.465309Z,49
3187,8903,67,True,2018-01-25T08:10:38.852105Z,2018-01-25T08:10:58.352215Z,19
3281,8911,19,False,2018-01-25T08:12:35.584426Z,2018-01-25T08:17:52.483263Z,316
3237,8878,44,True,2018-01-25T08:11:47.041777Z,2018-01-25T08:12:01.691473Z,14
3233,8897,25,True,2018-01-25T08:11:41.830865Z,2018-01-25T08:11:55.259982Z,13
3156,8879,23,True,2018-01-25T08:09:49.892559Z,2018-01-25T08:11:24.507078Z,94
3197,8911,14,True,2018-01-25T08:10:54.961809Z,2018-01-25T08:11:24.734211Z,29
3202,8868,18,False,2018-01-25T08:11:00.636853Z,2018-01-25T08:11:00.636868Z,0
3196,8867,31,True,2018-01-25T08:10:49.413286Z,2018-01-25T08:11:00.814094Z,11
3221,8869,26,True,2018-01-25T08:11:25.388713Z,2018-01-25T08:11:45.252226Z,19
3201,8889,13,True,2018-01-25T08:10:59.955679Z,2018-01-25T08:12:01.913491Z,61
3173,8935,14,True,2018-01-25T08:10:27.577803Z,2018-01-25T08:10:45.732875Z,18
3190,8886,51,True,2018-01-25T08:10:41.228488Z,2018-01-25T08:10:46.303096Z,5
3203,8892,31,True,2018-01-25T08:11:00.842229Z,2018-01-25T08:11:40.002060Z,39
3178,8924,79,True,2018-01-25T08:10:31.561219Z,2018-01-25T08:11:25.527531Z,53
3224,8879,8,True,2018-01-25T08:11:30.559789Z,2018-01-25T08:12:02.072152Z,31
3273,8903,26,True,2018-01-25T08:12:26.021433Z,2018-01-25T08:12:59.506779Z,33
3193,8869,2,True,2018-01-25T08:10:43.024361Z,2018-01-25T08:11:16.588025Z,33
3174,8885,79,True,2018-01-25T08:10:29.350409Z,2018-01-25T08:11:03.964287Z,34
3239,8881,1,True,2018-01-25T08:11:48.803662Z,2018-01-25T08:12:47.958301Z,59
3183,8888,86,True,2018-01-25T08:10:36.311245Z,2018-01-25T08:11:16.723355Z,40
3176,8872,31,True,2018-01-25T08:10:29.903458Z,2018-01-25T08:10:49.921229Z,20
3191,8883,10,True,2018-01-25T08:10:41.868908Z,2018-01-25T08:10:50.805675Z,8
3212,8916,2,True,2018-01-25T08:11:07.686297Z,2018-01-25T08:11:26.615162Z,18
3184,8948,25,True,2018-01-25T08:10:36.641514Z,2018-01-25T08:12:11.062495Z,94
3223,8888,44,True,2018-01-25T08:11:26.556982Z,2018-01-25T08:11:46.239466Z,19
3216,8867,86,True,2018-01-25T08:11:16.097779Z,2018-01-25T08:11:33.923063Z,17
3228,8916,49,True,2018-01-25T08:11:35.771154Z,2018-01-25T08:11:56.168830Z,20
3249,8876,31,True,2018-01-25T08:12:07.123344Z,2018-01-25T08:12:16.559796Z,9
3194,8936,25,True,2018-01-25T08:10:43.112785Z,2018-01-25T08:10:54.885008Z,11
3227,8911,86,True,2018-01-25T08:11:34.061084Z,2018-01-25T08:12:03.576077Z,29
3185,8884,71,True,2018-01-25T08:10:38.264071Z,2018-01-25T08:11:47.088203Z,68
3179,8927,66,True,2018-01-25T08:10:32.196222Z,2018-01-25T08:14:08.281338Z,216
3209,8917,25,True,2018-01-25T08:11:05.672919Z,2018-01-25T08:11:19.477116Z,13
3189,8950,51,True,2018-01-25T08:10:41.043053Z,2018-01-25T08:12:14.047923Z,93
3192,8906,11,True,2018-01-25T08:10:42.527432Z,2018-01-25T08:11:58.598248Z,76
3254,8894,10,False,2018-01-25T08:12:08.241972Z,2018-01-25T08:12:08.241993Z,0
3181,8920,66,True,2018-01-25T08:10:32.915719Z,2018-01-25T08:12:08.356374Z,95
3198,8908,10,True,2018-01-25T08:10:58.206275Z,2018-01-25T08:11:53.149809Z,54
3175,8931,12,True,2018-01-25T08:10:29.468808Z,2018-01-25T08:11:08.373281Z,38
3199,8872,79,True,2018-01-25T08:10:59.116123Z,2018-01-25T08:11:58.649825Z,59
3286,8912,51,False,2018-01-25T08:12:43.171432Z,2018-01-25T08:21:33.094693Z,529
3172,8915,31,True,2018-01-25T08:10:26.957622Z,2018-01-25T08:11:09.638723Z,42
3276,8904,70,True,2018-01-25T08:12:31.528591Z,2018-01-25T08:13:01.958320Z,30
3210,8934,2,True,2018-01-25T08:11:06.017729Z,2018-01-25T08:12:39.140187Z,93
3234,8892,10,True,2018-01-25T08:11:43.027734Z,2018-01-25T08:11:58.883777Z,15
3220,8899,46,True,2018-01-25T08:11:23.252727Z,2018-01-25T08:12:14.573832Z,51
3261,8870,79,False,2018-01-25T08:12:17.121964Z,2018-01-25T08:12:17.121985Z,0
3241,8886,66,True,2018-01-25T08:11:58.494413Z,2018-01-25T08:12:21.396004Z,22
3253,8892,23,True,2018-01-25T08:12:08.227619Z,2018-01-25T08:12:49.534121Z,41
3177,8941,8,True,2018-01-25T08:10:31.552841Z,2018-01-25T08:12:05.426301Z,93
3271,8898,44,True,2018-01-25T08:12:25.477760Z,2018-01-25T08:12:41.312965Z,15
3188,8881,13,True,2018-01-25T08:10:40.210680Z,2018-01-25T08:11:42.925816Z,62
3226,8875,70,True,2018-01-25T08:11:33.375975Z,2018-01-25T08:12:19.100056Z,45
3214,8885,71,True,2018-01-25T08:11:09.978742Z,2018-01-25T08:12:05.954751Z,55
3247,8872,10,True,2018-01-25T08:12:06.228285Z,2018-01-25T08:12:21.734005Z,15
3270,8923,86,True,2018-01-25T08:12:23.765211Z,2018-01-25T08:15:05.324192Z,161
3170,8904,76,True,2018-01-25T08:10:24.127631Z,2018-01-25T08:12:25.273186Z,121
3238,8907,13,True,2018-01-25T08:11:48.369423Z,2018-01-25T08:16:20.015454Z,271
3243,8888,51,True,2018-01-25T08:12:01.358827Z,2018-01-25T08:12:09.597776Z,8
3283,8950,26,True,2018-01-25T08:12:38.116438Z,2018-01-25T08:13:00.415246Z,22
3244,8868,26,True,2018-01-25T08:12:03.944365Z,2018-01-25T08:12:15.034715Z,11
3235,8924,14,True,2018-01-25T08:11:44.139074Z,2018-01-25T08:12:31.282661Z,47
3268,8905,8,True,2018-01-25T08:12:23.175529Z,2018-01-25T08:13:13.042243Z,49
3275,8868,51,True,2018-01-25T08:12:28.912159Z,2018-01-25T08:12:40.264621Z,11
3274,8876,86,True,2018-01-25T08:12:28.048167Z,2018-01-25T08:12:45.344160Z,17
3279,8873,31,True,2018-01-25T08:12:33.457102Z,2018-01-25T08:12:53.240112Z,19
3266,8884,1,True,2018-01-25T08:12:20.863394Z,2018-01-25T08:13:17.674796Z,56
3267,8899,70,True,2018-01-25T08:12:21.325908Z,2018-01-25T08:13:13.364764Z,52
3208,8866,19,True,2018-01-25T08:11:05.316760Z,2018-01-25T08:13:43.969954Z,158
3186,8918,14,True,2018-01-25T08:10:38.775900Z,2018-01-25T08:12:52.281310Z,133
3225,8914,25,True,2018-01-25T08:11:30.995427Z,2018-01-25T08:14:48.393626Z,197
3252,8882,1,True,2018-01-25T08:12:07.911741Z,2018-01-25T08:13:16.022887Z,68
3260,8879,1,True,2018-01-25T08:12:16.491022Z,2018-01-25T08:13:52.963899Z,96
3257,8885,21,True,2018-01-25T08:12:12.400715Z,2018-01-25T08:18:03.857738Z,351
3222,8917,12,True,2018-01-25T08:11:25.811927Z,2018-01-25T08:13:20.108169Z,114
3255,8889,70,True,2018-01-25T08:12:08.599664Z,2018-01-25T08:12:36.121654Z,27
3285,8872,26,True,2018-01-25T08:12:39.975193Z,2018-01-25T08:12:53.582971Z,13
3211,8900,14,True,2018-01-25T08:11:06.184276Z,2018-01-25T08:14:50.892141Z,224
3240,8937,44,True,2018-01-25T08:11:54.109480Z,2018-01-25T08:12:44.586321Z,50
3242,8908,6,True,2018-01-25T08:11:59.630778Z,2018-01-25T08:13:34.216195Z,94
3284,8924,26,True,2018-01-25T08:12:38.344761Z,2018-01-25T08:13:00.579144Z,22
3230,8877,41,True,2018-01-25T08:11:37.635068Z,2018-01-25T08:12:43.280468Z,65
3182,8938,12,True,2018-01-25T08:10:35.095607Z,2018-01-25T08:13:27.423843Z,172
3232,8926,19,False,2018-01-25T08:11:41.136143Z,2018-01-25T08:18:02.135371Z,380
3259,8920,6,False,2018-01-25T08:12:14.944343Z,2018-01-25T08:16:43.480708Z,268
3263,8869,31,True,2018-01-25T08:12:17.619311Z,2018-01-25T08:12:38.975383Z,21
3288,8889,3,True,2018-01-25T08:12:44.952342Z,2018-01-25T08:14:52.907726Z,127
3250,8906,70,True,2018-01-25T08:12:07.137963Z,2018-01-25T08:12:48.683072Z,41
3265,8914,2,True,2018-01-25T08:12:18.544269Z,2018-01-25T08:13:38.025378Z,79
3246,8916,23,True,2018-01-25T08:12:05.510081Z,2018-01-25T08:13:46.346851Z,100
3287,8939,31,True,2018-01-25T08:12:43.690620Z,2018-01-25T08:13:38.657655Z,54
3264,8932,6,True,2018-01-25T08:12:17.661533Z,2018-01-25T08:14:13.343359Z,115
3282,8902,25,True,2018-01-25T08:12:36.434385Z,2018-01-25T08:12:45.009549Z,8
3280,8941,19,True,2018-01-25T08:12:35.549135Z,2018-01-25T10:31:38.446894Z,8342
3217,8915,12,True,2018-01-25T08:11:16.554302Z,2018-01-25T08:13:31.650358Z,135
3258,8874,17,True,2018-01-25T08:12:13.242697Z,2018-01-25T08:13:56.841738Z,103
3272,8875,17,True,2018-01-25T08:12:25.680259Z,2018-01-25T08:17:08.780028Z,283
3245,8910,2,True,2018-01-25T08:12:04.763585Z,2018-01-25T08:15:30.255163Z,205
3207,8951,2,True,2018-01-25T08:11:04.167619Z,2018-01-25T08:28:59.962554Z,1075
3229,8931,23,True,2018-01-25T08:11:37.546754Z,2018-01-25T08:13:38.512753Z,120
3277,8867,66,True,2018-01-25T08:12:31.680377Z,2018-01-25T08:14:52.894384Z,141
3218,8945,23,True,2018-01-25T08:11:19.595969Z,2018-01-25T08:16:31.393237Z,311
3278,8886,67,True,2018-01-25T08:12:32.733636Z,2018-01-25T08:12:49.759307Z,17
3372,8933,67,True,2018-01-25T08:14:26.440965Z,2018-01-25T08:14:55.823960Z,29
3308,8904,1,True,2018-01-25T08:13:11.118714Z,2018-01-25T08:13:51.132317Z,40
3357,8866,44,True,2018-01-25T08:14:07.871496Z,2018-01-25T08:14:17.908132Z,10
3358,8930,2,True,2018-01-25T08:14:09.578492Z,2018-01-25T08:14:20.721284Z,11
3340,8929,25,True,2018-01-25T08:13:51.285073Z,2018-01-25T08:14:09.758283Z,18
3321,8924,86,True,2018-01-25T08:13:27.285303Z,2018-01-25T08:13:42.654580Z,15
3330,8877,38,False,2018-01-25T08:13:42.768562Z,2018-01-25T08:13:42.768595Z,0
3314,8869,44,True,2018-01-25T08:13:18.419617Z,2018-01-25T08:13:29.032202Z,10
3292,8898,31,True,2018-01-25T08:12:51.258142Z,2018-01-25T08:13:04.921955Z,13
3313,8905,12,True,2018-01-25T08:13:17.191797Z,2018-01-25T08:13:43.321957Z,26
3309,8918,31,True,2018-01-25T08:13:12.886682Z,2018-01-25T08:13:43.613623Z,30
3312,8902,31,True,2018-01-25T08:13:16.728444Z,2018-01-25T08:13:29.391360Z,12
3307,8898,8,True,2018-01-25T08:13:09.026848Z,2018-01-25T08:13:29.683080Z,20
3341,8924,44,True,2018-01-25T08:13:52.361903Z,2018-01-25T08:14:04.906275Z,12
3294,8868,66,True,2018-01-25T08:12:56.152292Z,2018-01-25T08:13:30.857824Z,34
3295,8902,26,True,2018-01-25T08:12:56.220610Z,2018-01-25T08:13:08.587640Z,12
3251,8897,23,True,2018-01-25T08:12:07.903862Z,2018-01-25T08:13:52.379309Z,104
3335,8890,26,True,2018-01-25T08:13:46.575343Z,2018-01-25T08:14:05.056513Z,18
3289,8869,86,True,2018-01-25T08:12:48.798478Z,2018-01-25T08:13:09.791862Z,20
3382,8888,67,True,2018-01-25T08:14:37.351417Z,2018-01-25T08:14:55.017325Z,17
3345,8934,25,True,2018-01-25T08:13:53.367674Z,2018-01-25T08:14:05.129464Z,11
3296,8937,49,True,2018-01-25T08:12:56.581928Z,2018-01-25T08:13:11.177031Z,14
3303,8894,66,True,2018-01-25T08:13:05.195116Z,2018-01-25T08:14:25.799334Z,80
3353,8902,44,True,2018-01-25T08:14:03.309692Z,2018-01-25T08:14:14.405837Z,11
3327,8917,8,True,2018-01-25T08:13:42.275508Z,2018-01-25T08:13:59.230431Z,16
3180,8946,31,True,2018-01-25T08:10:32.420754Z,2018-01-25T08:13:14.517111Z,162
3361,8906,73,True,2018-01-25T08:14:10.903615Z,2018-01-25T08:14:40.918454Z,30
3328,8908,18,False,2018-01-25T08:13:42.304514Z,2018-01-25T08:22:17.897058Z,515
3297,8892,13,True,2018-01-25T08:12:56.997405Z,2018-01-25T08:14:28.829555Z,91
3290,8877,17,True,2018-01-25T08:12:51.129426Z,2018-01-25T08:13:37.308983Z,46
3342,8918,10,True,2018-01-25T08:13:52.469566Z,2018-01-25T08:14:26.805834Z,34
3315,8930,10,True,2018-01-25T08:13:18.457354Z,2018-01-25T08:13:37.349739Z,18
3355,8946,14,True,2018-01-25T08:14:06.761404Z,2018-01-25T08:14:28.826190Z,22
3405,8900,66,True,2018-01-25T08:15:05.991488Z,2018-01-25T08:40:03.887440Z,1497
3291,8949,31,True,2018-01-25T08:12:51.173740Z,2018-01-25T08:37:05.153687Z,1453
3351,8873,84,True,2018-01-25T08:13:59.738586Z,2018-01-25T08:16:21.055118Z,141
3331,8868,25,True,2018-01-25T08:13:44.779044Z,2018-01-25T08:14:00.442261Z,15
3305,8924,31,True,2018-01-25T08:13:06.567947Z,2018-01-25T08:13:21.532021Z,14
3318,8884,76,True,2018-01-25T08:13:23.631445Z,2018-01-25T08:14:50.984844Z,87
3349,8897,10,True,2018-01-25T08:13:57.207555Z,2018-01-25T08:14:06.891438Z,9
3377,8930,21,False,2018-01-25T08:14:32.761731Z,2018-01-25T08:14:32.761757Z,0
3262,8940,2,True,2018-01-25T08:12:17.331717Z,2018-01-25T08:14:07.209369Z,109
3367,8927,79,True,2018-01-25T08:14:16.919472Z,2018-01-25T08:16:30.297230Z,133
3333,8869,49,True,2018-01-25T08:13:45.727242Z,2018-01-25T08:13:54.760302Z,9
3368,8932,51,True,2018-01-25T08:14:17.266111Z,2018-01-25T08:14:48.256195Z,30
3376,8909,31,True,2018-01-25T08:14:32.689290Z,2018-01-25T08:14:57.927073Z,25
3298,8873,11,True,2018-01-25T08:12:57.227038Z,2018-01-25T08:13:55.402281Z,58
3365,8924,51,True,2018-01-25T08:14:13.481899Z,2018-01-25T08:14:18.257473Z,4
3319,8917,10,True,2018-01-25T08:13:23.979570Z,2018-01-25T08:13:38.626863Z,14
3332,8909,67,True,2018-01-25T08:13:45.696359Z,2018-01-25T08:14:01.614320Z,15
3362,8925,2,True,2018-01-25T08:14:11.565250Z,2018-01-25T08:14:31.570741Z,20
3302,8934,14,True,2018-01-25T08:13:04.775941Z,2018-01-25T08:13:39.428314Z,34
3366,8934,26,True,2018-01-25T08:14:14.807489Z,2018-01-25T08:14:35.468775Z,20
3387,8872,19,True,2018-01-25T08:14:43.196470Z,2018-01-25T08:18:02.748749Z,199
3392,8890,1,True,2018-01-25T08:14:44.304160Z,2018-01-25T08:19:52.758527Z,308
3323,8951,67,True,2018-01-25T08:13:39.260148Z,2018-01-25T08:31:23.904591Z,1064
3369,8870,14,True,2018-01-25T08:14:18.796430Z,2018-01-25T08:14:32.028976Z,13
3256,8878,19,True,2018-01-25T08:12:09.022974Z,2018-01-25T08:23:19.939617Z,670
3317,8882,84,True,2018-01-25T08:13:20.259755Z,2018-01-25T08:14:47.102124Z,86
3200,8883,69,True,2018-01-25T08:10:59.321725Z,2018-01-25T08:14:48.239502Z,228
3343,8948,14,True,2018-01-25T08:13:52.610896Z,2018-01-25T08:15:06.358567Z,73
3324,8902,86,True,2018-01-25T08:13:39.272244Z,2018-01-25T08:13:57.887390Z,18
3320,8950,79,True,2018-01-25T08:13:25.490464Z,2018-01-25T08:16:45.687658Z,200
3300,8906,41,True,2018-01-25T08:12:57.978083Z,2018-01-25T08:14:03.102022Z,65
3338,8866,14,True,2018-01-25T08:13:50.447183Z,2018-01-25T08:14:03.143193Z,12
3348,8904,3,True,2018-01-25T08:13:56.510414Z,2018-01-25T08:15:39.446463Z,102
3402,8934,31,True,2018-01-25T08:14:56.249202Z,2018-01-25T08:15:33.417576Z,37
3356,8868,44,True,2018-01-25T08:14:07.547669Z,2018-01-25T08:14:19.191141Z,11
3344,8914,14,True,2018-01-25T08:13:52.851315Z,2018-01-25T08:14:27.760499Z,34
